A,W,k,ER,ER1,ER2,T,T',MT,DT
250,60,0.3,0.075,0.66754,0.11235,1.0738,0.80682,1.8806,0.14197
250,60,0.2,0.075,0.66754,0.11235,0.71588,0.53788,1.2538,0.14197
250,60,0.02,0.075,0.66754,0.11235,0.071588,0.053788,0.12538,0.14197
250,60,0.05,0.075,0.66754,0.11235,0.17897,0.13447,0.31344,0.14197
250,60,0.1,0.075,0.66754,0.11235,0.35794,0.26894,0.62688,0.14197
250,60,0.01,0.075,0.66754,0.11235,0.035794,0.026894,0.062688,0.14197
250,60,0.5,0.075,0.66754,0.11235,1.7897,1.3447,3.1344,0.14197
250,60,0.04,0.075,0.66754,0.11235,0.14318,0.10758,0.25075,0.14197
250,60,0.075,0.075,0.66754,0.11235,0.26846,0.2017,0.47016,0.14199
250,60,0.05,0.1,0.68029,0.147,0.17169,0.12898,0.30067,0.14205
250,60,0.5,0.1,0.68029,0.147,1.7169,1.2898,3.0067,0.14205
250,60,0.2,0.1,0.68029,0.147,0.68678,0.5159,1.2027,0.14208
250,60,0.02,0.1,0.68029,0.147,0.068678,0.05159,0.12027,0.14208
250,60,0.1,0.1,0.68029,0.147,0.34339,0.25795,0.60134,0.14208
250,60,0.01,0.1,0.68029,0.147,0.034339,0.025795,0.060134,0.14208
250,60,0.075,0.1,0.68029,0.147,0.25754,0.19346,0.451,0.14208
250,60,0.04,0.1,0.68029,0.147,0.13736,0.10318,0.24054,0.1421
250,60,0.3,0.1,0.68029,0.147,1.0302,0.77385,1.804,0.1421
250,60,0.03,0.1,0.68029,0.147,0.10302,0.077385,0.1804,0.1421
250,60,0.01,0.05,0.65139,0.076758,0.037652,0.028221,0.065873,0.14317
250,60,0.1,0.05,0.65139,0.076758,0.37652,0.28221,0.65873,0.14317
250,60,0.02,0.05,0.65139,0.076758,0.075304,0.056441,0.13175,0.14317
250,60,0.2,0.05,0.65139,0.076758,0.75304,0.56441,1.3175,0.14317
250,60,0.075,0.05,0.65139,0.076759,0.28239,0.21165,0.49405,0.14318
250,60,0.5,0.05,0.65139,0.076758,1.8826,1.411,3.2936,0.14319
250,60,0.05,0.05,0.65139,0.076758,0.18826,0.1411,0.32936,0.14319
250,60,0.04,0.05,0.65139,0.076758,0.15061,0.11288,0.26349,0.14319
250,60,0.03,0.05,0.65139,0.076758,0.11296,0.084662,0.19762,0.14319
250,60,0.3,0.05,0.65139,0.076758,1.1296,0.84661,1.9762,0.1432
250,60,0.04,0.04,0.64326,0.062183,0.15438,0.11545,0.26983,0.14428
250,60,0.01,0.04,0.64326,0.062183,0.038595,0.028862,0.067457,0.14428
250,60,0.1,0.04,0.64326,0.062183,0.38595,0.28862,0.67457,0.14428
250,60,0.5,0.04,0.64326,0.062183,1.9298,1.4431,3.3728,0.1443
250,60,0.05,0.04,0.64326,0.062183,0.19298,0.14431,0.33728,0.1443
250,60,0.2,0.04,0.64326,0.062183,0.77191,0.57723,1.3491,0.1443
250,60,0.02,0.04,0.64326,0.062183,0.077191,0.057723,0.13491,0.1443
250,60,0.075,0.04,0.64326,0.062183,0.28947,0.21646,0.50593,0.14431
250,60,0.3,0.04,0.64326,0.062183,1.1579,0.86585,2.0237,0.14431
250,60,0.03,0.04,0.64326,0.062183,0.11579,0.086585,0.20237,0.14431
250,60,0.05,0.03,0.63336,0.047366,0.19875,0.14798,0.34672,0.14643
250,60,0.075,0.03,0.63336,0.047366,0.29812,0.22196,0.52009,0.14644
250,60,0.03,0.03,0.63337,0.047366,0.11925,0.088786,0.20803,0.14644
250,60,0.01,0.03,0.63336,0.047366,0.03975,0.029595,0.069345,0.14644
250,60,0.04,0.03,0.63336,0.047366,0.159,0.11838,0.27738,0.14644
250,60,0.1,0.03,0.63336,0.047366,0.3975,0.29595,0.69345,0.14644
250,60,0.2,0.03,0.63336,0.047366,0.795,0.5919,1.3869,0.14644
250,60,0.02,0.03,0.63336,0.047366,0.0795,0.059189,0.13869,0.14645
250,60,0.3,0.03,0.63336,0.047366,1.1925,0.88784,2.0803,0.14645
250,60,0.5,0.03,0.63336,0.047366,1.9875,1.4797,3.4672,0.14646
250,60,0.04,0.02,0.62066,0.032224,0.16497,0.12219,0.28716,0.14898
250,60,0.5,0.02,0.62066,0.032224,2.0621,1.5273,3.5895,0.14899
250,60,0.05,0.02,0.62066,0.032224,0.20621,0.15273,0.35895,0.14899
250,60,0.075,0.02,0.62066,0.032224,0.30932,0.2291,0.53842,0.14899
250,60,0.01,0.02,0.62066,0.032224,0.041243,0.030547,0.071789,0.14899
250,60,0.1,0.02,0.62066,0.032224,0.41243,0.30547,0.71789,0.14899
250,60,0.02,0.02,0.62066,0.032224,0.082486,0.061093,0.14358,0.149
250,60,0.2,0.02,0.62066,0.032224,0.82486,0.61093,1.4358,0.149
250,60,0.3,0.02,0.62066,0.032224,1.2373,0.9164,2.1537,0.149
250,60,0.03,0.02,0.62066,0.032224,0.12373,0.09164,0.21537,0.149
250,60,0.05,0.01,0.60119,0.016634,0.21778,0.15944,0.37722,0.15466
250,60,0.075,0.01,0.60119,0.016634,0.32668,0.23916,0.56583,0.15468
250,60,0.02,0.01,0.60119,0.016634,0.087114,0.063775,0.15089,0.15468
250,60,0.3,0.01,0.60119,0.016634,1.3067,0.95662,2.2633,0.15468
250,60,0.03,0.01,0.60119,0.016634,0.13067,0.095662,0.22633,0.15468
250,60,0.04,0.01,0.60119,0.016634,0.17423,0.12755,0.30178,0.15468
250,60,0.2,0.01,0.60119,0.016634,0.87114,0.63774,1.5089,0.15468
250,60,0.01,0.01,0.6012,0.016634,0.043557,0.031887,0.075444,0.15468
250,60,0.1,0.01,0.60119,0.016634,0.43557,0.31887,0.75444,0.15468
250,60,0.5,0.01,0.60119,0.016634,2.1779,1.5944,3.7722,0.15468
250,60,0.075,0.25,0.73193,0.34156,0.2141,0.15668,0.37078,0.15486
250,60,0.01,0.25,0.73193,0.34156,0.028546,0.02089,0.049437,0.15486
250,60,0.1,0.25,0.73193,0.34156,0.28546,0.2089,0.49437,0.15486
250,60,0.3,0.25,0.73193,0.34156,0.85639,0.62671,1.4831,0.15486
250,60,0.03,0.25,0.73193,0.34156,0.085639,0.062671,0.14831,0.15486
250,60,0.02,0.25,0.73193,0.34156,0.057093,0.041781,0.098873,0.15487
250,60,0.2,0.25,0.73193,0.34156,0.57093,0.41781,0.98873,0.15487
250,60,0.05,0.25,0.73193,0.34156,0.14273,0.10445,0.24718,0.15487
250,60,0.5,0.25,0.73193,0.34156,1.4273,1.0445,2.4718,0.15487
250,60,0.04,0.25,0.73193,0.34156,0.11419,0.083561,0.19775,0.15489
250,60,0.1,0.5,0.79367,0.62998,0.21795,0.14207,0.36003,0.21076
250,60,0.02,0.5,0.79367,0.62998,0.043591,0.028415,0.072005,0.21076
250,60,0.03,0.5,0.79367,0.62998,0.065387,0.042622,0.10801,0.21077
250,60,0.04,0.5,0.79367,0.62998,0.087182,0.056829,0.14401,0.21077
250,60,0.3,0.5,0.79367,0.62998,0.65387,0.42621,1.0801,0.21078
250,60,0.2,0.5,0.79367,0.62999,0.43591,0.28414,0.72005,0.21078
250,60,0.05,0.5,0.79367,0.62998,0.10898,0.071037,0.18001,0.21078
250,60,0.5,0.5,0.79367,0.62998,1.0898,0.71037,1.8001,0.21078
250,60,0.01,0.5,0.79367,0.62998,0.021796,0.014207,0.036003,0.21079
250,60,0.075,0.5,0.79367,0.62998,0.16347,0.10655,0.27002,0.2108
200,10,0.02,0.05,0.84162,0.059409,0.15986,0.14757,0.30743,0.039977
200,10,0.04,0.05,0.84162,0.059409,0.31972,0.29514,0.61486,0.039977
200,10,0.2,0.05,0.84162,0.059409,1.5986,1.4757,3.0743,0.039977
200,10,0.01,0.05,0.84162,0.059409,0.07993,0.073785,0.15371,0.039978
200,10,0.1,0.05,0.84162,0.059409,0.7993,0.73785,1.5371,0.039978
200,10,0.05,0.05,0.84162,0.059409,0.39965,0.36892,0.76857,0.039983
200,10,0.5,0.05,0.84162,0.059409,3.9965,3.6892,7.6857,0.039983
200,10,0.075,0.05,0.84162,0.059409,0.59948,0.55338,1.1529,0.039986
200,10,0.03,0.05,0.84162,0.059409,0.23979,0.22135,0.46114,0.039988
200,10,0.3,0.05,0.84162,0.059409,2.3979,2.2135,4.6114,0.039988
200,10,0.3,0.075,0.84906,0.088333,2.2838,2.105,4.3888,0.04074
200,10,0.03,0.075,0.84906,0.088333,0.22838,0.2105,0.43888,0.04074
200,10,0.5,0.075,0.84906,0.088333,3.8064,3.5083,7.3147,0.040754
200,10,0.05,0.075,0.84906,0.088333,0.38064,0.35083,0.73147,0.040754
200,10,0.01,0.075,0.84906,0.088333,0.076128,0.070166,0.14629,0.040755
200,10,0.1,0.075,0.84906,0.088333,0.76128,0.70166,1.4629,0.040755
200,10,0.04,0.075,0.84906,0.088333,0.30451,0.28066,0.58517,0.040757
200,10,0.075,0.075,0.84906,0.088333,0.57096,0.52624,1.0972,0.040758
200,10,0.02,0.075,0.84906,0.088333,0.15226,0.14033,0.29259,0.040774
200,10,0.2,0.075,0.84906,0.088333,1.5226,1.4033,2.9259,0.040774
200,10,0.04,0.1,0.85493,0.11697,0.29253,0.26911,0.56164,0.041699
200,10,0.075,0.1,0.85493,0.11697,0.5485,0.50458,1.0531,0.041705
200,10,0.05,0.1,0.85493,0.11697,0.36567,0.33639,0.70205,0.041706
200,10,0.5,0.1,0.85493,0.11697,3.6567,3.3639,7.0205,0.041706
200,10,0.01,0.1,0.85493,0.11697,0.073133,0.067277,0.14041,0.041706
200,10,0.1,0.1,0.85493,0.11697,0.73133,0.67277,1.4041,0.041706
